type;id;username;text;date
comment;17972545075920900;pscyo_sem_amigos;👏;26/11/2022 02:28
comment;17920158980630500;m4no_mateus;Boa sorte;26/11/2022 02:28
comment;17950357028508700;sandrabrana;Que demais! Incrível 😍😍😍;26/11/2022 02:28
comment;17948192489194300;viniic_silva;👏👏👏👏👏👏👏;26/11/2022 02:28
comment;17954464052494800;viniic_silva;❤️❤️❤️❤️❤️❤️;26/11/2022 02:28
comment;17937782762342800;sandrabrana;Que demais! Incrível 😍😍😍;26/11/2022 02:28
comment;17916994817546600;colecionamos__pessoas_memorias;😍;26/11/2022 02:28
comment;17930173928557500;ione_torres1980;Tá aí Gostei 👏👏👏👏👏;26/11/2022 02:28
comment;17996295394569100;colecionamos__pessoas_memorias;❤️;26/11/2022 02:28
comment;17895309863706300;viniic_silva;👏👏👏👏👏👏;26/11/2022 02:28
comment;18323850190044400;colecionamos__pessoas_memorias;🙌;26/11/2022 02:28
comment;17996984788568100;m4no_mateus;Inovador!!;26/11/2022 02:28
comment;17957777678178200;abeatrzcosta;👍🏻;26/11/2022 02:28
comment;17931532400579800;colecionamos__pessoas_memorias;👏;26/11/2022 02:28
comment;17930036507559100;colecionamos__pessoas_memorias;😍;26/11/2022 02:27
comment;18000852955527200;duda_caastro;👏🏽👏🏽👏🏽;26/11/2022 02:27
comment;17942910704306700;jonyfontele;Olha só! Olha lá! Bonito! 👏;26/11/2022 02:27
comment;18050740327375000;colecionamos__pessoas_memorias;❤️;26/11/2022 02:27
comment;18000896254553400;colecionamos__pessoas_memorias;🙌;26/11/2022 02:27
comment;17929674071599700;m4no_mateus;Ideia brilhante vemos por aqui!;26/11/2022 02:27
comment;17844156653895200;colecionamos__pessoas_memorias;🔥;26/11/2022 02:27
comment;17874111050747100;colecionamos__pessoas_memorias;👏;26/11/2022 02:27
comment;17984823649668100;abeatrzcosta;🙌🏻;26/11/2022 02:27
comment;17931515174569600;mariliafb91;👏🏻👏🏻👏🏻;26/11/2022 02:27
comment;17948873738188600;jonyfontele;Será benquisto e bem-visto!;26/11/2022 02:27
comment;18226149238085500;abeatrzcosta;👍🏻;26/11/2022 02:27
comment;18323893741065200;mariliafb91;🔝🔝;26/11/2022 02:27
comment;18312627292068300;abeatrzcosta;🙌🏻;26/11/2022 02:27
comment;18050537527345400;janaina_lima_santos;😍;26/11/2022 02:27
comment;17990661997626300;janaina_lima_santos;🤩;26/11/2022 02:27
comment;17985335392669200;jonyfontele;Ideia brilhante vemos por aqui!;26/11/2022 02:27
comment;17954568257080000;mariliafb91;🚀🚀;26/11/2022 02:27
comment;17892377933724600;mariliafb91;🚀🚀🚀;26/11/2022 02:27
comment;17937085496357200;abeatrzcosta;😍;26/11/2022 02:27
comment;17865135179818900;janaina_lima_santos;🔝;26/11/2022 02:27
comment;17944711775251900;mariliafb91;🔝;26/11/2022 02:27
comment;18242313754181700;janaina_lima_santos;💯;26/11/2022 02:26
comment;17946291332377200;mariliafb91;🔝;26/11/2022 02:26
comment;18116272105293200;janaina_lima_santos;🚀;26/11/2022 02:26
comment;17972421613811300;mariliafb91;🔝;26/11/2022 02:26
comment;17944182545390800;janaina_lima_santos;😮😮;26/11/2022 02:26
comment;17967054256990400;mariliafb91;👍🏼👍🏼👍🏼;26/11/2022 02:26
comment;17961369617309000;colecionamos__pessoas_memorias;🙌;26/11/2022 02:26
comment;17943340952451900;abeatrzcosta;🤍;26/11/2022 02:26
comment;17971478725913700;colecionamos__pessoas_memorias;❤️;26/11/2022 02:26
comment;17950745003159600;janaina_lima_santos;🙌🙌🙌;26/11/2022 02:26
comment;18053038519367700;colecionamos__pessoas_memorias;👏;26/11/2022 02:26
comment;17947604171510400;janaina_lima_santos;😍;26/11/2022 02:26
comment;17845014518892400;colecionamos__pessoas_memorias;😍;26/11/2022 02:26
comment;18220090870164900;janaina_lima_santos;👏🔥;26/11/2022 02:26
comment;17953857821333100;colecionamos__pessoas_memorias;😍;26/11/2022 02:26
comment;17981011153757900;colecionamos__pessoas_memorias;🙌;26/11/2022 02:26
comment;18245407996123200;colecionamos__pessoas_memorias;👏;26/11/2022 02:26
comment;17901601157630500;mariliafb91;🚀🚀🚀🚀;26/11/2022 02:26
comment;18264826696109500;colecionamos__pessoas_memorias;🔥;26/11/2022 02:26
comment;17959171100165500;abeatrzcosta;💚;26/11/2022 02:26
comment;17845647029884600;colecionamos__pessoas_memorias;❤️;26/11/2022 02:26
comment;18004040551526300;mariliafb91;🔝🔝🔝;26/11/2022 02:26
comment;17959978436137500;viniic_silva;👏;26/11/2022 02:26
comment;17972581462803500;abeatrzcosta;💙;26/11/2022 02:26
comment;17948680001187700;lucassousaalvess;👏;26/11/2022 02:26
comment;17878808780775600;abeatrzcosta;🙌🏻;26/11/2022 02:26
comment;17999172829507200;lucassousaalvess;🙌;26/11/2022 02:26
comment;17996002351599000;jonyfontele;Muito autêntico!;26/11/2022 02:26
comment;18166404295249800;lucassousaalvess;👏;26/11/2022 02:26
comment;17937268568358500;lucassousaalvess;❤️;26/11/2022 02:26
comment;17937523694368400;abeatrzcosta;👏🏻;26/11/2022 02:25
comment;17962791551088800;janaina_lima_santos;🔝🔝🔝🔝🔝;26/11/2022 02:25
comment;17956346156071100;lucassousaalvess;🔥;26/11/2022 02:25
comment;17959039181314800;janaina_lima_santos;💡🧠;26/11/2022 02:25
comment;17934013991426600;lucassousaalvess;🙌;26/11/2022 02:25
comment;17956859222281400;ione_torres1980;Tá de parabéns. 👏👏👏👏;26/11/2022 02:25
comment;17948118713202500;lucassousaalvess;👏;26/11/2022 02:25
comment;17984662216682600;janaina_lima_santos;💯💯💯💯;26/11/2022 02:25
comment;18264892186105500;lucassousaalvess;🙌;26/11/2022 02:25
comment;17963669908947200;janaina_lima_santos;❤️💐❤️;26/11/2022 02:25
comment;17915614199642900;abeatrzcosta;👏🏻;26/11/2022 02:25
comment;17853147719860400;lucassousaalvess;👏;26/11/2022 02:25
comment;17932856339462700;janaina_lima_santos;💯💯💯💯💯;26/11/2022 02:25
comment;17955498827221700;janaina_lima_santos;🔝🔝;26/11/2022 02:25
comment;18154939837263000;jonyfontele;Ideia perspicaz! 👏;26/11/2022 02:25
comment;18073783357324200;janaina_lima_santos;🚀🎯;26/11/2022 02:25
comment;18329045752011200;abeatrzcosta;❤️;26/11/2022 02:25
comment;18009668023494100;janaina_lima_santos;💯👏;26/11/2022 02:25
comment;18001329397531400;mariliafb91;👏🏻👏🏻👏🏻👏🏻👏🏻;26/11/2022 02:25
comment;17966128943020200;janaina_lima_santos;🎯🚀;26/11/2022 02:25
comment;17951332838129400;janaina_lima_santos;🧠🔝;26/11/2022 02:25
comment;17884102067757700;mariliafb91;👏🏻👏🏻👏🏻👏🏻👏🏻;26/11/2022 02:25
comment;17950410557162000;janaina_lima_santos;💥💡;26/11/2022 02:25
comment;18200505046168700;janaina_lima_santos;🚀👏;26/11/2022 02:25
comment;17994124060590500;mariliafb91;👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻;26/11/2022 02:25
comment;18059946526348200;abeatrzcosta;🔥;26/11/2022 02:25
comment;17948997536185300;mariliafb91;🔝🔝🔝;26/11/2022 02:25
comment;17979932056827100;jonyfontele;Equipe muito aplicada!;26/11/2022 02:25
comment;17854140323856500;ione_torres1980;😍😍😍;26/11/2022 02:25
comment;17934014714531300;abeatrzcosta;😻;26/11/2022 02:25
comment;17986908778640900;aliciaabandeiraa;👏;26/11/2022 02:25
comment;17957070926179400;abeatrzcosta;🙌🏻;26/11/2022 02:25
comment;17996421154569400;aliciaabandeiraa;😍;26/11/2022 02:25
comment;17974870849892800;mariliafb91;🚀🚀🚀🚀;26/11/2022 02:25
comment;17992254310610400;aliciaabandeiraa;🔥;26/11/2022 02:25
comment;17967230233891000;goguinhab;Que demais! Incrível 😍😍😍;26/11/2022 02:25
comment;17953618994486100;ione_torres1980;👏👏👏👏👏;26/11/2022 02:25
comment;18027674761403000;aliciaabandeiraa;🙌;26/11/2022 02:25
comment;17943498347451300;mariliafb91;🔝🔝🔝🔝;26/11/2022 02:25
comment;17966853007890800;aliciaabandeiraa;❤️;26/11/2022 02:25
comment;17982516127701600;goguinhab;Que demais! Incrível 😍😍😍;26/11/2022 02:24
comment;17844972497894300;aliciaabandeiraa;😍;26/11/2022 02:24
comment;18184818649223100;aliciaabandeiraa;🔥;26/11/2022 02:24
comment;17973216676783000;abeatrzcosta;👏🏻;26/11/2022 02:24
comment;17943429818303000;goguinhab;😍😍😍;26/11/2022 02:24
comment;17961659948122600;mariliafb91;🚀🚀🚀;26/11/2022 02:24
comment;17940118979331700;aliciaabandeiraa;🙌;26/11/2022 02:24
comment;17987215969645800;jonyfontele;Projeto admirável;26/11/2022 02:24
comment;17981660347742200;aliciaabandeiraa;❤️;26/11/2022 02:24
comment;17978242381837400;mariliafb91;🤩🤩🤩;26/11/2022 02:24
comment;17928051569607100;abeatrzcosta;👍🏻;26/11/2022 02:24
comment;17925525656615700;jonyfontele;Muito atraente!;26/11/2022 02:24
comment;18164603131257700;pscyo_sem_amigos;👏;26/11/2022 02:24
comment;17974342636757800;pscyo_sem_amigos;👏;26/11/2022 02:24
comment;18056196625327600;pscyo_sem_amigos;👏;26/11/2022 02:24
comment;18099369370305400;mariliafb91;👏👏👏👏👏👏;26/11/2022 02:24
comment;17949519167353900;pscyo_sem_amigos;👏;26/11/2022 02:24
comment;17909190047600900;abeatrzcosta;❤️;26/11/2022 02:24
comment;17942837078306700;pscyo_sem_amigos;👏;26/11/2022 02:24
comment;18162070045258500;pscyo_sem_amigos;👏;26/11/2022 02:24
comment;17974234909752400;felipe.rezende.15;👏;26/11/2022 02:24
comment;17887260131743900;felipe.rezende.15;👏;26/11/2022 02:24
comment;17908526609664800;pscyo_sem_amigos;👏;26/11/2022 02:24
comment;17913999683574400;pscyo_sem_amigos;👏;26/11/2022 02:24
comment;17972056948907500;pscyo_sem_amigos;👏;26/11/2022 02:24
comment;18074334478323800;mariliafb91;🔝🔝🔝🔝🔝;26/11/2022 02:24
comment;17961823358112000;pscyo_sem_amigos;👏;26/11/2022 02:24
comment;18259882219118000;mariliafb91;👏👏👏👏;26/11/2022 02:24
comment;18000799714531800;abeatrzcosta;🔥;26/11/2022 02:24
comment;17863404086822500;aliciaabandeiraa;❤️;26/11/2022 02:24
comment;17885532794749400;aliciaabandeiraa;👏;26/11/2022 02:24
comment;17933661278447400;lucassousaalvess;🔥;26/11/2022 02:24
comment;17960720885132300;aliciaabandeiraa;❤️;26/11/2022 02:24
comment;18256399060112600;abeatrzcosta;😻;26/11/2022 02:23
comment;17943754970412000;aliciaabandeiraa;🔥;26/11/2022 02:23
comment;18061182250351000;lucassousaalvess;🔥;26/11/2022 02:23
comment;17914025162564700;aliciaabandeiraa;🙌;26/11/2022 02:23
comment;18206606284203100;aliciaabandeiraa;❤️;26/11/2022 02:23
comment;18202603846204000;lucassousaalvess;🙌;26/11/2022 02:23
comment;18050520238369700;biellima.09;👏👏👏👏👏;26/11/2022 02:23
comment;18042790867377300;abeatrzcosta;💛;26/11/2022 02:23
comment;18060848263355200;biellima.09;🔥🔥🔥;26/11/2022 02:23
comment;17998650400513700;sheillacostta_;😍😍😍😍😍;26/11/2022 02:23
comment;17975244727850600;lucassousaalvess;👏;26/11/2022 02:23
comment;17948704703368900;felipe.rezende.15;👏;26/11/2022 02:23
comment;17968546411975300;biellima.09;🔥🔥🔥🔥🔥;26/11/2022 02:23
comment;17847191858887200;felipe.rezende.15;👏;26/11/2022 02:23
comment;18001704013534000;felipe.rezende.15;🔥;26/11/2022 02:23
comment;17968016167985100;felipe.rezende.15;🔥;26/11/2022 02:23
comment;17927663741497500;biellima.09;🔥;26/11/2022 02:23
comment;17944148027516800;biellima.09;🔥;26/11/2022 02:23
comment;17863058255793300;biellima.09;🔥;26/11/2022 02:23
comment;17847248879885700;lmoura.10;👏;26/11/2022 02:23
comment;18266690128096500;lmoura.10;🙌;26/11/2022 02:23
comment;18059152870358100;matheussilva_21;❤️;26/11/2022 02:23
comment;17994048190605900;biellima.09;🇧🇷🇧🇷🇧🇷;26/11/2022 02:23
comment;18065096875340800;abeatrzcosta;🙌🏻;26/11/2022 02:23
comment;17929787627599700;jonyfontele;Esse vai longe vamos colocar a mão na massa 👏;26/11/2022 02:23
comment;17861101397833100;biellima.09;✨✨✨✨;26/11/2022 02:23
comment;18261606019187700;abeatrzcosta;👏🏻;26/11/2022 02:23
comment;17847085862887700;sheillacostta_;❤️❤️❤️❤️;26/11/2022 02:23
comment;17974454236749800;biellima.09;🌟🌟🌟🌟🌟;26/11/2022 02:23
comment;17916095882553300;felipe.rezende.15;👏;26/11/2022 02:23
comment;18326190400020700;felipe.rezende.15;👏;26/11/2022 02:23
comment;17950520423337500;abeatrzcosta;👍🏻;26/11/2022 02:23
comment;17975201704872000;biellima.09;⚡⚡⚡⚡⚡⚡⚡;26/11/2022 02:23
comment;17950883741470400;felipe.rezende.15;👏;26/11/2022 02:23
comment;17943866768291000;felipe.rezende.15;👏;26/11/2022 02:23
comment;17942046893446900;sanbabi_;Que demais! Incrível 😍😍😍;26/11/2022 02:23
comment;17953527842500600;felipe.rezende.15;👏;26/11/2022 02:23
comment;17916636452639200;felipe.rezende.15;👏;26/11/2022 02:22
comment;18010084195496300;felipe.rezende.15;🙌;26/11/2022 02:22
comment;17983794535701800;sanbabi_;Que demais! Incrível 😍😍😍;26/11/2022 02:22
comment;17962488215091600;janaina_lima_santos;🎯;26/11/2022 02:22
comment;17967895525967500;felipe.rezende.15;👏;26/11/2022 02:22
comment;17935515041529600;janaina_lima_santos;💯;26/11/2022 02:22
comment;17974539778754100;felipe.rezende.15;👏;26/11/2022 02:22
comment;18004870681518000;janaina_lima_santos;👏;26/11/2022 02:22
comment;17967969301980800;felipe.rezende.15;👏👏;26/11/2022 02:22
comment;18264264826109300;viniic_silva;👏;26/11/2022 02:22
comment;18248449957192400;lucassousaalvess;🙌;26/11/2022 02:22
comment;17926264643612500;abeatrzcosta;💙;26/11/2022 02:22
comment;18023302489453600;janaina_lima_santos;🚀;26/11/2022 02:22
comment;18247640875132100;janaina_lima_santos;🎯;26/11/2022 02:22
comment;17959522352294800;biellima.09;⚡👑👑👑⚡;26/11/2022 02:22
comment;17890070123737500;sheillacostta_;🫶🏼🫶🏼🫶🏼🫶🏼🫶🏼;26/11/2022 02:22
comment;17966583215000500;janaina_lima_santos;💯💯;26/11/2022 02:22
comment;17921292899629100;abeatrzcosta;💚;26/11/2022 02:22
comment;17955959444235600;janaina_lima_santos;💡💥;26/11/2022 02:22
comment;18022884154450500;lucassousaalvess;👏;26/11/2022 02:22
comment;18337544119006800;lucassousaalvess;❤️;26/11/2022 02:22
comment;17934420251416700;janaina_lima_santos;👏🔥;26/11/2022 02:22
comment;18328540561019000;lucassousaalvess;🔥;26/11/2022 02:22
comment;18325353715038000;biellima.09;👑👑👑👑👑;26/11/2022 02:22
comment;18231077044199600;biellima.09;😃😃😃😃;26/11/2022 02:22
comment;17956551845189900;abeatrzcosta;😻;26/11/2022 02:22
comment;17964538255920700;sheillacostta_;🥰🤍🥰🤍🥰🤍🥰🤍;26/11/2022 02:22
comment;17956496357188900;jonyfontele;Já quero ver o quão longe vai chegar;26/11/2022 02:22
comment;17950713824157400;pscyo_sem_amigos;👏;26/11/2022 02:22
comment;17910079805594200;biellima.09;👑👑👑👑👑;26/11/2022 02:22
comment;18314468263065900;abeatrzcosta;💙;26/11/2022 02:22
comment;17975791153859500;pscyo_sem_amigos;👏;26/11/2022 02:22
comment;18245554381120100;pscyo_sem_amigos;👏;26/11/2022 02:22
comment;17967774674058200;jonyfontele;Estou louco pela parceria!;26/11/2022 02:22
comment;17956140185225100;biellima.09;✨✨⚡✨⚡✨⚡✨⚡⚡;26/11/2022 02:22
comment;18258641323118900;pscyo_sem_amigos;👏;26/11/2022 02:22
comment;17889600788734600;pscyo_sem_amigos;👏;26/11/2022 02:22
comment;17948599268192700;pscyo_sem_amigos;👏;26/11/2022 02:22
comment;17997845569561800;abeatrzcosta;🙌🏻;26/11/2022 02:22
comment;17985634510664000;pscyo_sem_amigos;👏;26/11/2022 02:22
comment;17977817368832100;pscyo_sem_amigos;👏;26/11/2022 02:22
comment;17924724455618000;lucassousaalvess;🔥;26/11/2022 02:22
comment;17863172066827600;sheillacostta_;🤍🫶🏼🤍🫶🏼🤍🫶🏼;26/11/2022 02:22
comment;17967905503980700;biellima.09;🔥🔥🔥🔥;26/11/2022 02:22
comment;18029070724426400;pscyo_sem_amigos;👏;26/11/2022 02:22
comment;17968450936977300;lucassousaalvess;🔥;26/11/2022 02:22
comment;17994371374604700;abeatrzcosta;👍🏻;26/11/2022 02:21
comment;17965340189051100;sheillacostta_;🫶🏼🫶🏼🫶🏼🫶🏼;26/11/2022 02:21
comment;18154821232282200;lucassousaalvess;👏;26/11/2022 02:21
comment;17961859204976400;biellima.09;🔥🔥🔥🔥;26/11/2022 02:21
comment;17889976046736400;abeatrzcosta;👏🏻;26/11/2022 02:21
comment;17961586225977400;lucassousaalvess;🙌;26/11/2022 02:21
comment;17951142587148200;felipe.rezende.15;👏;26/11/2022 02:21
comment;18317790607067200;felipe.rezende.15;👏;26/11/2022 02:21
comment;18225621250095100;biellima.09;🔥🔥🔥;26/11/2022 02:21
comment;17967223771991000;lucassousaalvess;🙌;26/11/2022 02:21
comment;17985032773676600;mariliafb91;😍😍😍;26/11/2022 02:21
comment;17954262065199500;felipe.rezende.15;👏;26/11/2022 02:21
comment;18193501537228400;felipe.rezende.15;👏;26/11/2022 02:21
comment;17878036928728000;lucassousaalvess;👏;26/11/2022 02:21
comment;18069103015326500;abeatrzcosta;💙;26/11/2022 02:21
comment;17954807063212300;felipe.rezende.15;👏;26/11/2022 02:21
comment;17887405004744000;felipe.rezende.15;👏;26/11/2022 02:21
comment;17968801645959900;felipe.rezende.15;👏;26/11/2022 02:21
comment;17951537705128000;sheillacostta_;🫶🏼🤍🫶🏼🤍🫶🏼🤍;26/11/2022 02:21
comment;18020851549424300;abeatrzcosta;😻;26/11/2022 02:21
comment;17913386834572100;lucassousaalvess;🙌;26/11/2022 02:21
comment;17932014515577500;sheillacostta_;🤍🤍🤍🤍🤍🤍🤍;26/11/2022 02:21
comment;17908280480651300;abeatrzcosta;😮;26/11/2022 02:21
comment;18031834279411500;biellima.09;👑👑👑;26/11/2022 02:21
comment;17934079658584700;biellima.09;👑👑👑;26/11/2022 02:21
comment;17991560227614800;mariliafb91;🔝🔝🔝🔝;26/11/2022 02:21
comment;17992339144610000;mariliafb91;👏👏👏👏👏;26/11/2022 02:21
